Lake_ID;Ergasilus.spp.;harpacticoid;ostracod;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.scutifer;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.spp.;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Limnocalanus.macrurus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.spp.;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.tubicen;Holopedium.glacialis;Macrothrix.sp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Sida.crystallina;Simocephalus.spp.;Daphnia.dubia;Daphnia.magna;Daphnia.similis;Diacyclops.navus;Macrocyclops.albidus;Mesocyclops.americanus;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Epischura.nordenskioldi;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Leptodiaptomus.pribilofensis;Leptodiaptomus.tyrrelli;Alona.intermedia;Alona.quadrangularis;Alonella.acutirostris;Ceriodaphnia.quadrangula;Dunhevedia.crassa;Eubosmina.spp.;Graptoleberis.testudinaria;Ilyocryptus.spp.;Latona.sp.;Moina.spp.;Cyclops.columbianus;Daphnia.middendorffiana;Eurycercus.spp.;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Heterocope.septentrionalis;Onychodiaptomus.hesperus;Scapholeberis.spp.
11-484;0;0;0;0;0;0;0;0;0;14.85581754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.041095967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.08534658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-485;0;0;0;0;0;0;0;0;0;201.9572443;0;0;0;0;0;0;1.515814194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.51850975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.45387565;0;0.298798324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.70263077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-486;0;0;0;0;0;0;0;0;0;0;16.02262575;0;0;0;0;0;15.17415396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321.1932873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.23396564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-487;0;0;0;0;0;2.307324116;0;0;0;408.0879032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026950601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143.0575032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-488;0;0;0;0;0;0;0;0;0;55.01355707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.025003383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.785328359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-489;0;0;0;0;0;0;0;0;0;21.20412373;0;0;0;0;0;0;0.279280629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.650094166;0;0.002403667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.141347172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-490;0;0;0;0;0;0;83.66313089;0;0;58.61420231;0;0;0;0;0;9.843898583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.214380866;0;4.00231358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.50469832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-491;0;0;0;0;0;0;129.7835893;0;0;6.652297838;0;0;0;3.171852073;0;8.141694228;6.959574364;0;0;0;33.93252123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196714994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.38317517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-492;0;0;0;0;0;0;13.34198075;1.473661549;0;0;0;0;0;20.04583392;0;4.35748971;1.507235363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.447414927;0;3.858793712;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.10200834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-493;0;0;0;0;0;0;0;0;0;231.0921393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007886651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.64886276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-494;0;0;0.016791569;0;0;0;0;0;0;136.7596211;0;0;0;0;0;0;12.41674109;0;0;0;0;0;0;0;0;0;0;0;0;0;49.86720081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.092408331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9250714;0;0;0;0;0;0;0;0;0;0;0;0;12.17254415;48.49337572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35.79532576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.752967776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-496;0;0;0;0;0;0;0;0;0;120.580434;0;0;0;0;0;0;0.053702695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.051315515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.385042166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-497;0;0;0;0;0;0;0;0;0;15.11441918;0;0;0;0;0;0;0;0;0;0;0;0.993117021;0;0;0;16.67908052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.057516031;0;0;0;0;0;0.116007307;0;0;0;0;0;0;0;0;0;0;0;0;0.251740246;0;0;4.25248774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.184811698
11-498;0;0;0;0;0;0;0;0;0;4.423265494;0;0;0;0;0;0;8.874510085;0;0;0;0;0;0;0;0;0;0;0;0;0;13.11919759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.652629886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-499;0;0;0;0;0;0;8.941463834;1.094336987;0;1.602331094;0;0;0;0;0;0;18.03864986;0;0;0;0;0;0;0;0;0;0;0;0;0;42.08631311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.938184263;0;0;0;0.31295528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-500;0;0;0;0;0;0;0;0;0;106.2800553;0;0;0;0;0;0;38.2311781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1298805;0;0;0;0;0.432118293;0;0.348277125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451.5060093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-501;0;0;0;0;0;12.46517066;0.362694282;0;0;49.49316906;0;0;0;0;0;0;20.79184026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.282531969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.136828569;0;0;0.328842661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-502;0;0;0;0;0;0;16.22083571;0;0;0;0;0;0;0;0;0;24.80880332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.844413775;0;0;44.95052124;0.065627613;0.189789536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.544131319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-503;0;0;0;0;0;18.55497383;0;0;0;32.22695594;0;0;0;0;0;0;4.838102581;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.53659428;0;0;0;0;0;0;1.561690005;0;0;1.044013291;0.752060042;0;4.400587643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.849254036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.028206507;0;0;0;0;0;0;0;0;0;0;0
11-508;0;0;0;0;0;3.390656212;0;0;0;12.93105488;0;0;0;0;0;0;2.38651169;0;0;0;0;0;0;0;0;0;0;0;0;0;26.23385755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.020624568;0;0;0;0;0;0.093049339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-509;0;0;0;0;0;0;20.67068552;0;0;123.6658842;0;0;0;0;0;0;16.75593194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.152305868;0;0;0;0;0;0;0;0;0;0.236503218;0;0;0;0;0;1.39068917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-510;0;0;0;0;0;22.58052746;0;0;0;38.83392446;0;0;0;0;0;0;42.37887106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.08968192;0;0;0;0;0;0;0;0;0;0;0.070688726;0;0;0;0;3.919483201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-511;0;0;0;0;0;16.50016541;0;0;0;38.34804277;0;0;0;0;0;0;4.479950476;0;0;0;0;0;0;0;0;74.48050403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17726119;0;0;1.249486708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-512;0;0;0;0;0;5.419610294;0;4.77569687;0;37.03197888;0;0;0;0;0;0;6.580951856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.365359977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-513;0;0;0;0;0;0;0;0;0;1016.784744;0;0;0;0;0;0;7.553782891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.50219948;0;0;0;0;0.228192272;0;0;0;0;5.373467977;0.156984406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-538;0;0;0;0;0;55.64438367;0;0;0;11.79883707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.104423049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.38601577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-539;0;0;0;0;0;0;0;0;0;92.00638682;0;0;0;0;0;0;10.05432962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136.8740668;0;0;0;0;0;0;0;0;0;0;74.449223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-541;0;0;0;0;0;0;5.642448752;0;0;0;0;0;0;0;0;0;25.1055217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198093527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.351685038;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-542;0;0;0;0;0;0;8.663456377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.221740955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.787595411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.142160708;0;0;0;0;0;0;0;0;0;0;0;4.964638955;0;0;0;0;0;0;0
11-543;0;0;0;0;0;0;0;0;0;0;0;0;0.198806964;0;0;6.082706372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.42495136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.497678374;0;0;0;0.007516526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.206249075;0;0
11-544;0;0;0;0;0;0;1.557386146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.125541608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09191936;0;0;0;0;0;0;0;7.41072329;1.872727102;0;0;0;0;0.115618841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.13745664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-545;0;0;0;0;0;0;0;0;0;225.9008997;0;0;0;0;0;0;63.2531371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251.9732483;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-546;0;0;0;0;0;0;5.304506787;0;0.910321776;0;0;0;0;0;0;0;10.76295079;0;0;0;249.8679995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.828533501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-547;0;0;0;0;0;0;3.732096045;13.37014144;0;55.22634862;0;0;0;4.430316075;0;6.628943129;3.107698246;7.244148955;0;0;0.714076441;0;0;0;0;0;0;0;0;0;0;0;22.90972188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.388830183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.97789665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-548;0;0;0.007351716;0;0;52.99908515;0;0;0;178.252895;0;0;0;0;0;0;0;0;0;0;9.298181388;0;0;0.357668326;0;80.92601836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.792835275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-554;0;0;0;0;0;0;0;0;0;110.9248249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16859105;5.268971122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005742643;0.00248717;0.223519851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-556;0;0;0;0;0;0;0;0;0;288.8238678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.098322235;3.198569353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08352275;0;0;0.050090886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56.7787627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-557;0;0;0;0;0;0;0;0;0;148.0988334;0;0;0;0;0;0;19.87681289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.90069827;0;0;0;0;0;0;0;0;0;0.279271452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-558;0;0;0;0;0;0;21.44746569;0;0;151.599219;0;0;0;0;0;0;27.8147397;0;0;0;9.487495451;0;0;0;0;28.14486315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.229894136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-589;0.040760949;0;0;0;0;0;8.70546702;0.613354467;0;0.701544336;0;0;0;0;0;3.836951472;0.248074444;0;0;0;3.769501477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011499411;0;0.147702107;0;0;0;2.247564051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.261546769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-590;0;0;0;0;0;0;2.396004597;0;0;43.05800463;0;0;0;0;0;0.205150243;0;0;0;0;3.597496999;0;0;0;0;16.15592808;0;0;0;0;0;0;3.782191417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023671366;0;0;0;0.318261003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.446738507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-595;0;0;0;0;0;0;6.695804631;0;0;0;0;0;0;0;0;0;20.76032872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.143207621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-625;0;0;0;0;0;1.711915821;0;0.111849295;0;24.16772267;0;0;0;0;0;35.17884672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.093169336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-626;0;0;0;0;0;0;14.49687971;0.565069405;0;14.14080925;0;0;0;0;0;0;37.23670268;0;0;0;0;0;0;0;0;9.204422456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.346453046;0;0;0;0;0;1.749724076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.39072399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-627;0;0;0;0;0;0;0;0;0;0;0;0;0.066182839;1.40800601;0;0;0;0;0;0;22.15649691;0;0;0.219145082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-628;0;0;0;0;0;0.332947038;19.15314853;0;0.185450301;0;0;0;0;0;0;0;0;0;0;0;7.648460246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.079552007;0;0;0;0;0.082568371;0;0;0;0;0.303354413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.34461754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-629;0;0;0;0;0;0;21.81410304;0.301823184;0;0.418472001;0;0;0;2.221605662;0;0;2.551701955;0;0;0;5.319984378;0;0;0;0;9.988449833;0;0;0;0;1.437184793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.099222724;0;0;0;3.606516932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.225085659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-630;0;0;0;0;0;0;0;0;0;9.421824372;0;126.5451653;0;0;0;0;10.9860281;0;0;0;0;0;0;0;0;0;0;0;0;0;10.66927768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.415691715;0;0;0.125978951;0;5.781538334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-631;0;0;0;0;0;2.532459757;0;0;0;65.98337843;0;0;0;0;0;0;0.286180192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.267068531;0;0;0;0;0;0;0;0;0;0.944792192;0;1.419473208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-632;0;0;0;0;0;0;0;0;0;0;0;208.1178896;0;0;0;0;10.73073475;0;0;0;0;0;0;0;0;32.85092333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25801248;0;0;1.350261784;0.015815848;0;1.438182723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.883880727;0;0;0;0;0;0;0;0;7.822741662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-633;0;0;0;0;0;0;12.51555216;0;0;18.34515771;0;0;0;0.116492265;0;2.000174316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.396719635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.814763085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-460;0;0;0;0;0;0;0;0;0;0;0;0;6.830564311;0;0;0;0.422223834;0;0;0;71.34858535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39.61040583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0634067;0;0;0;0;29.05985656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-461;0;0;4.49854588;0;0;0;0;0;3.005146912;97.64542715;0;0;0;112.112825;0;0;6.650595763;0;0;0;0;0;37.60927396;0.918788617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.911710919;0;0;0;0;0;0;35.0217729;0;0;397.8641646;32.50149467;37.2653614;0;0;0;0;0;0;0;0;0;0;0;0.515980339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.17533584;0;0;0;0;0
